par_cz,par_czname,par_state,par_stateabbrv,kid_count,inventor,top5cit,inventor_cat_1,inventor_cat_2,inventor_cat_3,inventor_cat_4,inventor_cat_5,inventor_cat_6,inventor_cat_7,top5cit_cat_1,top5cit_cat_2,top5cit_cat_3,top5cit_cat_4,top5cit_cat_5,top5cit_cat_6,top5cit_cat_7,kid_count_g_m,inventor_g_m,top5cit_g_m,inventor_cat_1_g_m,inventor_cat_2_g_m,inventor_cat_3_g_m,inventor_cat_4_g_m,inventor_cat_5_g_m,inventor_cat_6_g_m,inventor_cat_7_g_m,top5cit_cat_1_g_m,top5cit_cat_2_g_m,top5cit_cat_3_g_m,top5cit_cat_4_g_m,top5cit_cat_5_g_m,top5cit_cat_6_g_m,top5cit_cat_7_g_m,kid_count_g_f,inventor_g_f,top5cit_g_f,inventor_cat_1_g_f,inventor_cat_2_g_f,inventor_cat_3_g_f,inventor_cat_4_g_f,inventor_cat_5_g_f,inventor_cat_6_g_f,inventor_cat_7_g_f,top5cit_cat_1_g_f,top5cit_cat_2_g_f,top5cit_cat_3_g_f,top5cit_cat_4_g_f,top5cit_cat_5_g_f,top5cit_cat_6_g_f,top5cit_cat_7_g_f,kid_count_pq_1,inventor_pq_1,top5cit_pq_1,inventor_cat_1_pq_1,inventor_cat_2_pq_1,inventor_cat_3_pq_1,inventor_cat_4_pq_1,inventor_cat_5_pq_1,inventor_cat_6_pq_1,inventor_cat_7_pq_1,top5cit_cat_1_pq_1,top5cit_cat_2_pq_1,top5cit_cat_3_pq_1,top5cit_cat_4_pq_1,top5cit_cat_5_pq_1,top5cit_cat_6_pq_1,top5cit_cat_7_pq_1,kid_count_pq_2,inventor_pq_2,top5cit_pq_2,inventor_cat_1_pq_2,inventor_cat_2_pq_2,inventor_cat_3_pq_2,inventor_cat_4_pq_2,inventor_cat_5_pq_2,inventor_cat_6_pq_2,inventor_cat_7_pq_2,top5cit_cat_1_pq_2,top5cit_cat_2_pq_2,top5cit_cat_3_pq_2,top5cit_cat_4_pq_2,top5cit_cat_5_pq_2,top5cit_cat_6_pq_2,top5cit_cat_7_pq_2,kid_count_pq_3,inventor_pq_3,top5cit_pq_3,inventor_cat_1_pq_3,inventor_cat_2_pq_3,inventor_cat_3_pq_3,inventor_cat_4_pq_3,inventor_cat_5_pq_3,inventor_cat_6_pq_3,inventor_cat_7_pq_3,top5cit_cat_1_pq_3,top5cit_cat_2_pq_3,top5cit_cat_3_pq_3,top5cit_cat_4_pq_3,top5cit_cat_5_pq_3,top5cit_cat_6_pq_3,top5cit_cat_7_pq_3,kid_count_pq_4,inventor_pq_4,top5cit_pq_4,inventor_cat_1_pq_4,inventor_cat_2_pq_4,inventor_cat_3_pq_4,inventor_cat_4_pq_4,inventor_cat_5_pq_4,inventor_cat_6_pq_4,inventor_cat_7_pq_4,top5cit_cat_1_pq_4,top5cit_cat_2_pq_4,top5cit_cat_3_pq_4,top5cit_cat_4_pq_4,top5cit_cat_5_pq_4,top5cit_cat_6_pq_4,top5cit_cat_7_pq_4,kid_count_pq_5,inventor_pq_5,top5cit_pq_5,inventor_cat_1_pq_5,inventor_cat_2_pq_5,inventor_cat_3_pq_5,inventor_cat_4_pq_5,inventor_cat_5_pq_5,inventor_cat_6_pq_5,inventor_cat_7_pq_5,top5cit_cat_1_pq_5,top5cit_cat_2_pq_5,top5cit_cat_3_pq_5,top5cit_cat_4_pq_5,top5cit_cat_5_pq_5,top5cit_cat_6_pq_5,top5cit_cat_7_pq_5
23900,"Peoria","Illinois","IL",34578,.0037885,.0002024,.0003181,.0011857,.0003181,.0006941,.0005784,.0005784,.0001157,0,.0000289,0,.0000868,.0000289,.0000289,.0000289,17424,.0067149,.0004017,.0005165,.0021235,.0005739,.0010331,.0011478,.0010904,.0002296,0,.0000574,0,.0001722,.0000574,.0000574,.0000574,17152,.0008162,0,.0001166,.0002332,.0000583,.0003498,0,.0000583,0,0,0,0,0,0,0,0,4429,.0006774,0,.0002258,0,0,0,0,.0002258,.0002258,0,0,0,0,0,0,0,5427,.0018426,0,.0001843,.0005528,.0003685,.0005528,0,.0001843,0,0,0,0,0,0,0,0,7443,.0017466,.0002687,.0002687,.0004031,.0001344,.0004031,.0001344,.0004031,0,0,0,0,.0001344,0,.0001344,0,9608,.0045795,.0004163,.0002082,.0014571,.0002082,.0008326,.0008326,.0007286,.0003122,0,.0001041,0,.0001041,.0001041,0,.0001041,7671,.007952,.0001304,.0006518,.0027376,.0007822,.0013036,.001434,.0010429,0,0,0,0,.0001304,0,0,0
24000,"Kenosha","Wisconsin","WI",36839,.0022802,.0000814,.0002986,.0002172,.0002715,.0004072,.00038,.0004886,.0002172,0,0,0,0,.0000271,0,.0000543,18568,.0037699,.0001616,.0004308,.0003231,.000377,.000754,.0007001,.000754,.0004308,0,0,0,0,.0000539,0,.0001077,18271,.0007662,0,.0001642,.0001095,.0001642,.0000547,.0000547,.0002189,0,0,0,0,0,0,0,0,4029,.0002482,0,0,0,0,0,0,.0002482,0,0,0,0,0,0,0,0,5578,.0017928,0,.0001793,0,0,.0003586,.0003586,.0005378,.0003586,0,0,0,0,0,0,0,7983,.0012527,.0001253,0,0,.0001253,.0001253,.0005011,.0003758,.0001253,0,0,0,0,0,0,.0001253,11074,.0022575,.0000903,.0003612,.0003612,.0002709,.0003612,.0004515,.0001806,.0002709,0,0,0,0,.0000903,0,0,8175,.0046483,.0001223,.0007339,.0004893,.0007339,.0009786,.000367,.0011009,.0002446,0,0,0,0,0,0,.0001223
24100,"Milwaukee","Wisconsin","WI",102646,.0036338,.0002143,.0002533,.0007112,.0004189,.0005748,.000643,.0007989,.0002338,9.74e-06,.0000195,0,.000039,.0000292,.0000779,.000039,51491,.0061758,.0004273,.0004467,.0012429,.0005049,.0009905,.0011653,.0013789,.0004467,.0000194,.0000388,0,.0000777,.0000583,.0001554,.0000777,51148,.0010753,0,.0000587,.000176,.0003324,.0001564,.0001173,.0002151,.0000196,0,0,0,0,0,0,0,13155,.0003041,0,0,.000152,.000076,0,.000076,0,0,0,0,0,0,0,0,0,15271,.0012442,0,0,.0000655,.0002619,.0001965,.0003929,.0001965,.000131,0,0,0,0,0,0,0,19027,.0028381,.0001051,.0001577,.0005781,.0002102,.0005256,.0005781,.0006307,.0001577,0,0,0,.0000526,0,0,.0000526,27555,.0033025,.0002177,.000254,.0006169,.0003629,.0004355,.0006532,.0006895,.0002903,.0000363,.0000363,0,0,.0000363,.0000726,.0000363,27638,.0074173,.0005065,.0005789,.0015196,.0008684,.0012302,.0010855,.0017367,.000398,0,.0000362,0,.0001085,.0000724,.0002171,.0000724
24200,"Bourbonnais","Illinois","IL",9078,.0015422,0,.0005508,.0003305,.0001102,.0001102,0,.0003305,.0001102,0,0,0,0,0,0,0,4625,.0023784,0,.0008649,.0004324,0,.0002162,0,.0006486,.0002162,0,0,0,0,0,0,0,4453,.0006737,0,.0002246,.0002246,.0002246,0,0,0,0,0,0,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195,.0004556,0,0,0,0,0,0,.0004556,0,0,0,0,0,0,0,0,2276,.0021968,0,.0013181,0,0,0,0,.0004394,.0004394,0,0,0,0,0,0,0,1410,.0056738,0,.0014184,.0021277,.0007092,.0007092,0,.0007092,0,0,0,0,0,0,0,0
24300,"Chicago","Illinois","IL",441020,.0026938,.0001837,.0001814,.0008027,.0003197,.0002948,.0003288,.0005306,.0002358,2.27e-06,.0000317,4.53e-06,.000034,.0000136,.0000227,.0000748,220220,.0043457,.0003088,.0002407,.001385,.0004132,.000554,.0005812,.0008083,.0003633,0,.000059,9.08e-06,.0000636,.0000272,.0000409,.000109,220776,.0010463,.0000589,.0001223,.0002219,.0002265,.0000362,.000077,.0002537,.0001087,4.53e-06,4.53e-06,0,4.53e-06,0,4.53e-06,.0000408,61446,.0006022,0,.0000651,.0002441,.0000814,.0000325,.0000325,.0001302,.0000163,0,0,0,0,0,0,0,76785,.0008595,.0000651,.000013,.0002344,.0001042,.0000912,.0000781,.0002474,.0000912,0,.000013,0,0,.000013,0,.0000391,76109,.0015767,.000092,.0001445,.0003416,.0001577,.0001314,.0002102,.0004336,.0001577,0,.0000131,0,.0000263,0,.0000131,.0000394,92543,.0023341,.0001621,.0001297,.0006808,.0002593,.0002485,.0002485,.0005295,.0002377,0,.0000216,0,.0000432,.0000108,.0000216,.0000648,134137,.0055838,.0004026,.0003877,.0017296,.0006859,.000656,.0007306,.0009319,.0004622,7.46e-06,.0000746,.0000149,.0000671,.0000298,.0000522,.0001566
24400,"Rockford","Illinois","IL",39736,.0025921,.0001762,.0001762,.000604,.0003272,.000453,.0005033,.0004027,.0001258,0,.0000252,.0000252,.0000252,.0000503,.0000252,.0000252,20070,.0043847,.000299,.000299,.0009467,.0004983,.000847,.0009467,.0006477,.0001993,0,.0000498,.0000498,0,.0000997,.0000498,.0000498,19664,.0007628,.0000509,.0000509,.0002543,.0001526,.0000509,.0000509,.0001526,.0000509,0,0,0,.0000509,0,0,0,4543,.0002201,0,0,0,0,0,0,0,.0002201,0,0,0,0,0,0,0,6205,.0006446,0,0,.0001612,.0003223,.0001612,0,0,0,0,0,0,0,0,0,0,9069,.0007719,0,0,.0001103,0,0,.0003308,.0003308,0,0,0,0,0,0,0,0,11583,.00259,.0001727,.0001727,.0006043,.0004317,.000259,.000518,.0003453,.000259,0,0,0,0,0,.0000863,.0000863,8336,.0073177,.0005998,.0005998,.0017994,.0007198,.0016795,.0013196,.0010797,.00012,0,.00012,.00012,.00012,.0002399,0,0
24500,"Rolla","Missouri","MO",6727,.0022298,0,.0002973,.0002973,.0005946,.000446,.0002973,.0002973,0,0,0,0,0,0,0,0,3408,.0038146,0,.0002934,.0005869,.0011737,.0008803,.0002934,.0005869,0,0,0,0,0,0,0,0,3318,.0006028,0,.0003014,0,0,0,.0003014,0,0,0,0,0,0,0,0,0,1508,.0006631,0,0,0,0,0,.0006631,0,0,0,0,0,0,0,0,0,1838,.0016322,0,0,.0005441,0,.0010881,0,0,0,0,0,0,0,0,0,0,1847,.0010828,0,0,0,.0005414,0,0,.0005414,0,0,0,0,0,0,0,0,1039,.0048123,0,.0019249,.0009625,0,0,.0009625,.0009625,0,0,0,0,0,0,0,0,495,.0080808,0,0,0,.0060606,.0020202,0,0,0,0,0,0,0,0,0,0
24600,"Farmington","Missouri","MO",8811,.0003405,0,0,0,.000227,.0001135,0,0,0,0,0,0,0,0,0,0,4585,.0004362,0,0,0,.0002181,.0002181,0,0,0,0,0,0,0,0,0,0,4226,.0002366,0,0,0,.0002366,0,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,.0004161,0,0,0,0,.0004161,0,0,0,0,0,0,0,0,0,0,1684,.0005938,0,0,0,.0005938,0,0,0,0,0,0,0,0,0,0,0,726,.0013774,0,0,0,.0013774,0,0,0,0,0,0,0,0,0,0,0
24701,"St. Louis","Missouri","MO",150209,.002177,.0001198,.0001598,.000699,.0003196,.0002463,.0002929,.0003395,.0001198,0,.00002,6.66e-06,6.66e-06,.0000399,6.66e-06,.0000399,75306,.0034659,.0001726,.0002523,.0012615,.0003718,.0004117,.0005312,.0005179,.0001195,0,.0000398,.0000133,0,.0000797,.0000133,.0000266,74900,.0008812,.0000668,.0000668,.0001335,.000267,.0000801,.0000534,.0001602,.0001202,0,0,0,.0000134,0,0,.0000534,22141,.0004065,.0000903,0,.0002258,.0000903,0,.0000452,0,.0000452,0,0,.0000452,0,0,0,.0000452,25355,.0006705,.0000394,.0000789,.0000789,.0002366,.0000394,.0000394,.0001578,.0000394,0,0,0,0,0,0,.0000394,28165,.0014912,.0000355,.0001775,.0003195,.000213,.0002485,.000142,.000284,.0001065,0,.0000355,0,0,0,0,0,35146,.0025038,.0001138,.0002276,.0008251,.0001707,.0002845,.0004268,.0004268,.0001423,0,0,0,0,.0000854,0,.0000285,39402,.0043399,.0002538,.0002284,.0015228,.0007106,.0004822,.0005837,.0006091,.000203,0,.0000508,0,.0000254,.0000761,.0000254,.0000761
24702,"Mexico","Missouri","MO",2390,.0012552,0,0,0,0,.0004184,.0004184,.0004184,0,0,0,0,0,0,0,0,1224,.002451,0,0,0,0,.000817,.000817,.000817,0,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,.002994,0,0,0,0,0,.001497,.001497,0,0,0,0,0,0,0,0,500,.002,0,0,0,0,.002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
24801,"Jacksonville","Illinois","IL",5461,.0009156,0,0,.0001831,.0001831,.0001831,.0003662,0,0,0,0,0,0,0,0,0,2712,.0018437,0,0,.0003687,.0003687,.0003687,.0007375,0,0,0,0,0,0,0,0,0,2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,.0007974,0,0,0,0,0,.0007974,0,0,0,0,0,0,0,0,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,.0031201,0,0,.00078,.00078,.00078,.00078,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24802,"Springfield","Illinois","IL",17133,.0021596,.0001167,.0002918,.000642,.0002918,.0001751,.0004669,.0001167,.0001751,0,0,0,0,0,.0000584,.0000584,8552,.0038587,.0002339,.0004677,.0010524,.0005847,.0003508,.0009355,.0002339,.0002339,0,0,0,0,0,.0001169,.0001169,8580,.0004662,0,.0001166,.0002331,0,0,0,0,.0001166,0,0,0,0,0,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2996,.0003338,0,0,0,0,.0003338,0,0,0,0,0,0,0,0,0,0,3647,.0016452,0,.0002742,.0002742,0,0,.0010968,0,0,0,0,0,0,0,0,0,4320,.0037037,.0002315,.0009259,.0011574,0,0,.0006944,.0002315,.0006944,0,0,0,0,0,0,.0002315,3796,.0036881,.0002634,0,.0013172,.0013172,.0005269,.0002634,.0002634,0,0,0,0,0,0,.0002634,0
24900,"Edwardsville","Illinois","IL",24806,.0017738,.0000403,.0002419,.0004838,.0000806,.0004031,.0002016,.0002419,.0001209,0,0,0,0,0,.0000403,0,12589,.0029391,.0000794,.0003972,.0008738,0,.0007943,.0003972,.0003177,.0001589,0,0,0,0,0,.0000794,0,12217,.000573,0,.0000819,.0000819,.0001637,0,0,.0001637,.0000819,0,0,0,0,0,0,0,3531,.0002832,0,0,0,0,0,0,0,.0002832,0,0,0,0,0,0,0,4139,.0014496,0,0,.0002416,0,.0004832,.0002416,.0002416,.0002416,0,0,0,0,0,0,0,6103,.001147,0,.0003277,.0003277,0,.0003277,.0001639,0,0,0,0,0,0,0,0,0,6665,.0018005,0,.00015,.0004501,.00015,.0003001,.00015,.0006002,0,0,0,0,0,0,0,0,4368,.0041209,.0002289,.0006868,.0013736,.0002289,.0009158,.0004579,.0002289,.0002289,0,0,0,0,0,.0002289,0
25000,"Quincy","Illinois","IL",9746,.0011287,0,.0002052,.000513,0,.0001026,.0003078,0,0,0,0,0,0,0,0,0,4824,.0018657,0,.0002073,.0008292,0,.0002073,.0006219,0,0,0,0,0,0,0,0,0,4922,.0004063,0,.0002032,.0002032,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823,.0010627,0,.0003542,.0003542,0,.0003542,0,0,0,0,0,0,0,0,0,0,2148,.0023277,0,.0004655,.0013966,0,0,.0004655,0,0,0,0,0,0,0,0,0,1075,.0027907,0,0,.0009302,0,0,.0018605,0,0,0,0,0,0,0,0,0
25101,"Mountain Home","Arkansas","AR",3100,.0012903,0,0,0,0,.0006452,0,.0006452,0,0,0,0,0,0,0,0,1561,.0019218,0,0,0,0,.0012812,0,.0006406,0,0,0,0,0,0,0,0,1538,.0006502,0,0,0,0,0,0,.0006502,0,0,0,0,0,0,0,0,961,.0010406,0,0,0,0,.0010406,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,.0028209,0,0,0,0,0,0,.0028209,0,0,0,0,0,0,0,0,344,.002907,0,0,0,0,.002907,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25102,"West Plains","Missouri","MO",5423,.0001844,0,0,0,0,.0001844,0,0,0,0,0,0,0,0,0,0,2704,.0003698,0,0,0,0,.0003698,0,0,0,0,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,.0008993,0,0,0,0,.0008993,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25103,"Harrison","Arkansas","AR",4369,.0009155,0,0,0,.0002289,0,.0004578,0,.0002289,0,0,0,0,0,0,0,2204,.0018149,0,0,0,.0004537,0,.0009074,0,.0004537,0,0,0,0,0,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,.0007987,0,0,0,0,0,.0007987,0,0,0,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,.0021164,0,0,0,.0010582,0,0,0,.0010582,0,0,0,0,0,0,0,493,.0020284,0,0,0,0,0,.0020284,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25104,"Heber Springs","Arkansas","AR",2566,.0003897,0,.0003897,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,.0007849,0,.0007849,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25105,"Batesville","Arkansas","AR",3772,.0015907,0,0,.0005302,.0005302,0,0,0,.0005302,0,0,0,0,0,0,0,1946,.0030832,0,0,.0010277,.0010277,0,0,0,.0010277,0,0,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,.0009699,0,0,0,0,0,0,0,.0009699,0,0,0,0,0,0,0,1014,.0009862,0,0,.0009862,0,0,0,0,0,0,0,0,0,0,0,0,901,.0011099,0,0,.0011099,0,0,0,0,0,0,0,0,0,0,0,0,569,.0017575,0,0,0,.0017575,0,0,0,0,0,0,0,0,0,0,0,257,.0077821,0,0,0,.0038911,0,0,0,.0038911,0,0,0,0,0,0,0
25200,"Henderson","Kentucky","KY",9437,.0013776,0,.0002119,.0002119,.0002119,.000106,.0005298,.000106,0,0,0,0,0,0,0,0,4757,.0023124,0,.0004204,.0004204,0,.0002102,.0010511,.0002102,0,0,0,0,0,0,0,0,4680,.0004274,0,0,0,.0004274,0,0,0,0,0,0,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,.0017316,0,.0004329,.0004329,.0004329,0,.0004329,0,0,0,0,0,0,0,0,0,2126,.0014111,0,.0004704,.0004704,0,0,0,.0004704,0,0,0,0,0,0,0,0,1134,.005291,0,0,0,.0008818,.0008818,.0035273,0,0,0,0,0,0,0,0,0
25300,"Union City","Tennessee","TN",6656,.0009014,0,.0003005,0,.0003005,.0001502,0,.0001502,0,0,0,0,0,0,0,0,3354,.0014908,0,.0005963,0,.0005963,.0002982,0,0,0,0,0,0,0,0,0,0,3302,.0003028,0,0,0,0,0,0,.0003028,0,0,0,0,0,0,0,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,.0013167,0,.0006583,0,0,0,0,.0006583,0,0,0,0,0,0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,.0015244,0,.0007622,0,.0007622,0,0,0,0,0,0,0,0,0,0,0,728,.0027473,0,0,0,.0013736,.0013736,0,0,0,0,0,0,0,0,0,0
25401,"Paducah","Kentucky","KY",7897,.0006332,0,.0001266,.0002533,0,.0001266,.0001266,0,0,0,0,0,0,0,0,0,4007,.0009983,0,0,.0004991,0,.0002496,.0002496,0,0,0,0,0,0,0,0,0,3890,.0002571,0,.0002571,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,.0010638,0,0,.0005319,0,.0005319,0,0,0,0,0,0,0,0,0,0,1270,.0023622,0,.0007874,.0007874,0,0,.0007874,0,0,0,0,0,0,0,0,0
25402,"Murray","Kentucky","KY",1598,.0018773,0,0,.0006258,0,0,.0006258,.0006258,0,0,0,0,0,0,0,0,840,.0035714,0,0,.0011905,0,0,.0011905,.0011905,0,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,.0027473,0,0,0,0,0,.0027473,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,.0057471,0,0,.0028736,0,0,0,.0028736,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25500,"Centralia","Illinois","IL",9468,.0017955,0,0,.0006337,.0005281,0,.0001056,.0005281,0,0,0,0,0,0,0,0,4856,.002883,0,0,.0010297,.0008237,0,.0002059,.0008237,0,0,0,0,0,0,0,0,4612,.0006505,0,0,.0002168,.0002168,0,0,.0002168,0,0,0,0,0,0,0,0,1454,.0006878,0,0,.0006878,0,0,0,0,0,0,0,0,0,0,0,0,1823,.0010971,0,0,0,.0005485,0,0,.0005485,0,0,0,0,0,0,0,0,2553,.0019585,0,0,0,.0007834,0,.0003917,.0007834,0,0,0,0,0,0,0,0,2393,.0020894,0,0,.0012537,.0004179,0,0,.0004179,0,0,0,0,0,0,0,0,1245,.0032129,0,0,.0016064,.0008032,0,0,.0008032,0,0,0,0,0,0,0,0
25601,"Carbondale","Illinois","IL",14925,.001273,0,.000201,.000268,.000067,.000201,.000134,.000268,.000134,0,0,0,0,0,0,0,7519,.0021279,0,.000266,.000399,.000133,.000399,.000266,.000532,.000133,0,0,0,0,0,0,0,7406,.0004051,0,.000135,.000135,0,0,0,0,.000135,0,0,0,0,0,0,0,3092,.0003234,0,0,0,0,0,0,.0003234,0,0,0,0,0,0,0,0,3381,.0005915,0,0,.0002958,0,0,0,0,.0002958,0,0,0,0,0,0,0,3876,.000774,0,.000258,.000258,0,0,.000258,0,0,0,0,0,0,0,0,0,2993,.0026729,0,.0006682,0,.0003341,.0003341,.0003341,.0006682,.0003341,0,0,0,0,0,0,0,1583,.0031586,0,0,.0012634,0,.0012634,0,.0006317,0,0,0,0,0,0,0,0
25602,"Harrisburg","Illinois","IL",2255,.0013304,0,.0004435,.0004435,.0004435,0,0,0,0,0,0,0,0,0,0,0,1142,.0017513,0,.0008757,.0008757,0,0,0,0,0,0,0,0,0,0,0,0,1113,.0008985,0,0,0,.0008985,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,.0017331,0,0,.0017331,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25701,"Cape Girardeau","Missouri","MO",11534,.0009537,0,.0000867,.0001734,.0001734,.0000867,.0000867,.0001734,.0001734,0,0,0,0,0,0,0,5816,.0012036,0,.0001719,.0003439,.0001719,0,.0001719,.0001719,.0001719,0,0,0,0,0,0,0,5718,.0006995,0,0,0,.0001749,.0001749,0,.0001749,.0001749,0,0,0,0,0,0,0,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,.0007452,0,0,0,.0003726,0,0,.0003726,0,0,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,.0070922,0,.000788,.001576,.000788,.000788,.000788,.000788,.001576,0,0,0,0,0,0,0
25702,"Poplar Bluff","Missouri","MO",4354,.0004593,0,0,0,.0002297,0,0,.0002297,0,0,0,0,0,0,0,0,2180,.0009174,0,0,0,.0004587,0,0,.0004587,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,.0023015,0,0,0,.0011507,0,0,.0011507,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25800,"Blytheville","Arkansas","AR",7015,.0004277,0,0,0,.0002851,0,.0001426,0,0,0,0,0,0,0,0,0,3469,.0005765,0,0,0,.0002883,0,.0002883,0,0,0,0,0,0,0,0,0,3545,.0002821,0,0,0,.0002821,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,.0005216,0,0,0,0,0,.0005216,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,.0023753,0,0,0,.0023753,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25900,"Jonesboro","Arkansas","AR",11284,.0006203,0,0,.0000886,.0001772,0,.0001772,.0001772,0,0,0,0,0,0,0,0,5796,.0008627,0,0,.0001725,0,0,.0003451,.0003451,0,0,0,0,0,0,0,0,5488,.0003644,0,0,0,.0003644,0,0,0,0,0,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,.0035714,0,0,.0005952,.0005952,0,.0011905,.0011905,0,0,0,0,0,0,0,0,977,.0010235,0,0,0,.0010235,0,0,0,0,0,0,0,0,0,0,0
26001,"Roseau","Minnesota","MN",1624,.0073892,0,0,.0006158,.0018473,.0006158,.0036946,.0006158,0,0,0,0,0,0,0,0,799,.0125156,0,0,0,.0025031,.0012516,.0075094,.0012516,0,0,0,0,0,0,0,0,825,.0024242,0,0,.0012121,.0012121,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,467,.006424,0,0,0,0,.0021413,.0021413,.0021413,0,0,0,0,0,0,0,0,523,.0057361,0,0,0,.0038241,0,.001912,0,0,0,0,0,0,0,0,0,343,.0029155,0,0,0,0,0,.0029155,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
